poi_id,poi_name,poi_type,address,longitude,latitude,description,location_id,location_name,location_longitude,location_latitude,current_temp,current_condition,weather_update_time,star_rating,room_count,scenic_level,max_capacity,enterprise_id,enterprise_name,enterprise_type,relationship_type
251,上海徐汇云悦酒店管理有限公司,hotel,漕宝路93号,121.427214,31.168037,精品酒店,16,徐汇区,121.436307,31.188334,15,多云,2025/12/24 10:00,3星级,88,,,202,上海徐汇云悦酒店,民营企业,拥有
252,上海天科经济发展有限公司,hotel,南丹路157号,121.43281,31.189777,商务宾馆,16,徐汇区,121.436307,31.188334,15,多云,2025/12/24 10:00,2星级,75,,,203,上海天科经济发展,民营企业,拥有
253,上海锦江汤臣洲际大酒店,hotel,张杨路777号,121.521589,31.229661,超豪华酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,598,,,115,洲际酒店集团,外资企业,合作
254,上海浦东新区香格里拉酒店有限公司,hotel,富城路33号,121.499548,31.23573,超豪华酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,628,,,204,香格里拉集团,外资企业,合作
255,上海金茂君悦大酒店,hotel,世纪大道88号,121.505476,31.235345,超豪华酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,555,,,205,凯悦酒店集团,外资企业,合作
256,上海国际会议中心有限公司,hotel,滨江大道2727号,121.496851,31.239504,会议型酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,458,,,14,锦江国际集团,国有企业,拥有
257,上海紫金山大酒店,hotel,东方路778号,121.523474,31.227776,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,385,,,14,锦江国际集团,国有企业,拥有
258,上海红塔大酒店有限公司,hotel,东方路889号,121.528309,31.223872,豪华酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,428,,,14,锦江国际集团,国有企业,拥有
259,上海东锦江希尔顿逸林酒店,hotel,杨高南路889号,121.534581,31.210891,国际品牌酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,398,,,146,希尔顿集团,外资企业,合作
260,上海外高桥保宏大酒店有限公司,hotel,杨高北路1000号,121.590259,31.339094,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,348,,,115,洲际酒店集团,外资企业,合作
261,上海东郊宾馆,hotel,金科路1800号,121.594622,31.22374,国宾馆,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,298,,,14,锦江国际集团,国有企业,拥有
262,上海淳大万丽酒店,hotel,长柳路100号,121.552258,31.22386,豪华酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,358,,,114,万豪国际集团,外资企业,合作
263,齐茂中国有限公司,hotel,浦东大道535号,121.5203,31.240955,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,328,,,14,锦江国际集团,国有企业,拥有
264,上海浦东华油实业有限公司,hotel,东方路969号,121.529087,31.2224,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,368,,,126,中石油集团,国有企业,拥有
265,上海珀丽酒店投资管理有限公司,hotel,民生路1433号,121.551351,31.223476,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,408,,,115,洲际酒店集团,外资企业,合作
266,上海兴荣温德姆至尊豪廷酒店,hotel,浦东大道2288号,121.554947,31.253376,豪华酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,438,,,157,温德姆酒店集团,外资企业,合作
267,上海世博土地控股有限公司,hotel,雪野路1188号,121.505126,31.199084,会展酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,488,,,115,洲际酒店集团,外资企业,合作
268,上海新陆一房地产有限公司,hotel,世纪大道8号,121.528107,31.2268,超豪华酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,558,,,114,万豪国际集团,外资企业,合作
269,上海浦东星河湾酒店有限公司,hotel,锦绣路2588号,121.538159,31.192171,豪华酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,428,,,206,上海星河湾酒店,民营企业,拥有
270,上海皇廷国际大酒店有限公司,hotel,绣川路998号,121.707679,31.184597,豪华酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,368,,,207,上海皇廷国际,民营企业,拥有
271,上海由由国际广场有限公司,hotel,浦建路38号,121.518194,31.208972,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,398,,,113,喜达屋酒店集团,外资企业,合作
272,上海柏悦酒店,hotel,世纪大道100号79-93楼,121.507572,31.234583,超豪华酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,174,,,205,凯悦酒店集团,外资企业,合作
273,上海正地酒店管理有限公司,hotel,张杨北路5658号,121.574497,31.345466,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,5星级,328,,,208,上海豪生酒店,民营企业,拥有
274,上海中国煤碳大厦有限责任公司,hotel,东方路899号,121.528886,31.223074,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,268,,,115,洲际酒店集团,外资企业,合作
275,上海通茂大酒店有限公司,hotel,松林路357号,121.535444,31.226164,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,248,,,209,上海通茂大酒店,民营企业,拥有
276,上海由由大酒店有限公司,hotel,浦东南路2111号,121.516994,31.209518,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,288,,,113,喜达屋酒店集团,外资企业,合作
277,上海国际航运大厦有限公司,hotel,浦东大道728号,121.524705,31.239424,商务楼宇酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,308,,,210,雅高酒店集团,外资企业,合作
278,上海民航置业有限公司,hotel,新金桥路18号,121.590865,31.244723,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,268,,,157,温德姆酒店集团,外资企业,合作
279,上海山东齐鲁实业总公司,hotel,东方路838号,121.525802,31.226014,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,258,,,14,锦江国际集团,国有企业,拥有
280,上海机场集团有限公司,hotel,启航路1100号,121.79934,31.160757,机场酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,348,,,157,温德姆酒店集团,外资企业,合作
281,上海宝安大酒店有限公司,hotel,东方路800号,121.52413,31.226568,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,238,,,211,上海宝安大酒店,民营企业,拥有
282,上海嘉瑞酒店有限公司,hotel,崮坊路328号,121.531374,31.22946,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,228,,,212,上海嘉瑞酒店,民营企业,拥有
283,上海明城大酒店,hotel,崂山路600号,121.524246,31.225556,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,218,,,213,上海明城大酒店,民营企业,拥有
284,上海临港大酒店有限公司,hotel,大团镇南芦公路888号,121.736079,30.964886,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,268,,,214,上海临港大酒店,国有企业,拥有
285,上海陆家嘴东怡酒店,hotel,丁香路555号,121.54276,31.223859,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,248,,,215,上海陆家嘴东怡,民营企业,拥有
286,上海绿地川沙酒店管理有限公司,hotel,川沙路5500号,121.699505,31.184415,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,298,,,216,绿地集团,民营企业,拥有
287,上海新园雅致酒店经营管理有限公司,hotel,新元南路555号,121.820049,30.872001,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,278,,,194,上海新园酒店,民营企业,拥有
288,上海陆家嘴商业建设有限公司,hotel,环龙路55号,121.528401,31.206519,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,258,,,115,洲际酒店集团,外资企业,合作
289,上海莎鸥酒店管理有限公司,hotel,惠南镇城南路630号,121.695289,31.190228,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,4星级,238,,,217,上海莎鸥酒店,民营企业,拥有
290,上海新汇酒店管理有限公司,hotel,惠南镇通济路168号,121.744603,31.048407,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,188,,,218,上海新汇酒店,民营企业,拥有
291,上海汇苑宾馆,hotel,惠南镇城南路398号,121.700705,31.19212,商务宾馆,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,168,,,219,上海汇苑宾馆,民营企业,拥有
292,上海桃城度假村有限公司,hotel,沪南公路9191号,121.713945,31.038135,度假村,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,158,,,220,上海桃城度假村,民营企业,拥有
293,江天宾馆,hotel,浦东南路3456号,121.507916,31.195347,商务宾馆,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,148,,,14,锦江国际集团,国有企业,拥有
294,上海仁和大厦有限公司,hotel,浦东大道2056号,121.549776,31.248448,商务楼宇,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,138,,,221,上海仁和大厦,民营企业,拥有
295,上海浦东大酒店有限公司,hotel,浦东南路1888号,121.518228,31.215345,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,178,,,14,锦江国际集团,国有企业,拥有
296,上海中电大厦企业管理有限公司,hotel,南泉北路1029号,121.518998,31.225658,商务楼宇酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,128,,,222,上海中电大厦,国有企业,拥有
297,中国石化集团资产经营管理有限公司,hotel,浦东大道2998号,121.577296,31.27798,商务宾馆,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,158,,,180,中石化集团,国有企业,拥有
298,上海双拥活动中心,hotel,浦东大道2601号,121.564198,31.260898,会议中心,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,118,,,223,上海双拥活动中心,政府机构,拥有
299,上海南泉大酒店有限公司,hotel,北张家浜路151号,121.524744,31.217212,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,148,,,224,上海南泉大酒店,民营企业,拥有
300,上海东海宾馆有限责任公司,hotel,浦东大道281号,121.516166,31.240039,商务宾馆,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,138,,,225,上海东海宾馆,国有企业,拥有
301,上海八方大酒店有限公司,hotel,浦东张杨路1587号,121.538497,31.234661,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,118,,,226,上海八方大酒店,民营企业,拥有
302,上海迪康酒店有限公司,hotel,浦东新区康桥镇秀沿路2571号,121.604543,31.137736,商务酒店,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,3星级,105,,,227,上海迪康酒店,民营企业,拥有
303,上海锦江饭店有限公司,hotel,黄浦区茂名南路59号,121.460718,31.219935,历史名店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,420,,,14,锦江国际集团,国有企业,拥有
304,上海锦江国际酒店（集团）股份有限公司,hotel,黄浦区长乐路161号,121.462974,31.220863,豪华酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,385,,,14,锦江国际集团,国有企业,拥有
305,花园饭店（上海）,hotel,黄浦区茂名南路58号,121.45991,31.219809,历史名店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,498,,,14,锦江国际集团,国有企业,拥有
306,上海斯格威大酒店有限公司,hotel,黄浦区打浦路15号,121.47087,31.204259,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,342,,,210,雅高酒店集团,外资企业,合作
307,上海古象大酒店有限公司,hotel,黄浦九江路595号,121.479502,31.234362,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,288,,,14,锦江国际集团,国有企业,拥有
308,上海和平饭店有限公司,hotel,黄浦区南京东路20号,121.477072,31.234663,历史地标酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,270,,,14,锦江国际集团,国有企业,拥有
309,上海金光外滩置地有限公司,hotel,黄浦区河南中路88号,121.48686,31.232391,豪华酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,558,,,228,威斯汀集团,外资企业,合作
310,上海明天广场有限公司,hotel,黄浦区南京西路399号,121.46979,31.23036,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,342,,,114,万豪国际集团,外资企业,合作
311,上海南新雅大酒店,hotel,黄浦区九江路700号,121.477,31.234554,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,215,,,14,锦江国际集团,国有企业,拥有
312,上海新世界丽笙大酒店有限公司,hotel,黄浦区南京西路88号,121.473095,31.2345,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,328,,,229,丽笙酒店集团,外资企业,合作
313,上海世茂皇家艾美酒店,hotel,黄浦区南京东路789号,121.477072,31.234663,豪华酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,342,,,114,万豪国际集团,外资企业,合作
314,上海豫园大酒店有限公司,hotel,黄浦区河南南路159号,121.487984,31.227502,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,268,,,114,万豪国际集团,外资企业,合作
315,上海大酒店,hotel,黄浦区九江路505号,121.481423,31.235092,历史名店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,245,,,14,锦江国际集团,国有企业,拥有
316,上海外滩半岛酒店有限公司,hotel,黄浦区中山东一路32号,121.490233,31.23928,顶级奢华酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,235,,,230,半岛酒店集团,外资企业,拥有
317,上海绿地海珀酒店管理有限公司,hotel,黄浦区江滨路99号,121.473338,31.191858,豪华酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,5星级,365,,,114,万豪国际集团,外资企业,合作
318,城市酒店（上海）,hotel,黄浦陕西南路5-7号,121.457898,31.219147,精品酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,4星级,168,,,14,锦江国际集团,国有企业,拥有
319,上海锦江国际饭店有限公司,hotel,黄浦区南京西路170号,121.450456,31.228509,历史名店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,4星级,205,,,14,锦江国际集团,国有企业,拥有
320,上海海仑宾馆有限公司,hotel,黄浦区南京东路505号,121.477072,31.234663,商务宾馆,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,4星级,178,,,14,锦江国际集团,国有企业,拥有
321,上海王宝和大酒店,hotel,黄浦区九江路555号,121.480536,31.234785,老字号酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,4星级,142,,,14,锦江国际集团,国有企业,拥有
322,上海金外滩宾馆有限公司,hotel,黄浦区广东路525号,121.481673,31.231836,商务宾馆,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,4星级,155,,,14,锦江国际集团,国有企业,拥有
323,上海新协通国际大酒店,hotel,黄浦区北京东路398号,121.482269,31.240438,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,4星级,188,,,231,上海新协通酒店,民营企业,拥有
324,上海滨江欣景大酒店,hotel,黄浦区中山南路36号,121.49967,31.22425,江景酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,4星级,195,,,232,上海滨江欣景,民营企业,拥有
325,上海明珠大饭店,hotel,黄浦区肇嘉浜路212号,121.462553,31.203691,商务饭店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,3星级,125,,,233,上海明珠大饭店,民营企业,拥有
326,上海益民酒店管理有限公司,hotel,黄浦区淮海中路795号,121.463021,31.218262,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,3星级,138,,,234,上海益民酒店,民营企业,拥有
327,上海美辰大酒店,hotel,黄浦区淮海中路935号,121.460255,31.217155,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,3星级,115,,,235,上海美辰大酒店,民营企业,拥有
328,上海中福大酒店有限公司,hotel,黄浦区九江路619号,121.478527,31.234219,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,3星级,108,,,236,上海中福大酒店,民营企业,拥有
329,上海吴宫大酒店,hotel,黄浦区福州路431号,121.482182,31.233617,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,3星级,128,,,237,上海吴宫大酒店,民营企业,拥有
330,上海锦江金门大酒店有限公司,hotel,黄浦区南京西路108号,121.472543,31.23427,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,3星级,145,,,14,锦江国际集团,国有企业,拥有
331,上海锦江国际酒店（集团）股份有限公司新城饭店,hotel,黄浦区江西中路180号,121.487567,31.23529,商务饭店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,3星级,132,,,14,锦江国际集团,国有企业,拥有
332,上海商悦青年会宾馆有限公司,hotel,黄浦区西藏南路123号,121.479547,31.227364,经济型酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,3星级,95,,,238,上海商悦青年会,民营企业,拥有
333,上海君亭酒店管理有限公司,hotel,黄浦区人民路839号,121.48463,31.227551,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,3星级,110,,,117,上海君亭酒店管理公司,民营企业,拥有
334,上海春申江宾馆有限公司,hotel,黄浦区南京东路626号,121.477072,31.234663,经济型宾馆,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,2星级,75,,,14,锦江国际集团,国有企业,拥有
335,上海七重天宾馆有限公司,hotel,黄浦区南京东路627号,121.477072,31.234663,经济型宾馆,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,2星级,68,,,239,上海七重天宾馆,民营企业,拥有
336,上海锦江国际发展股份有限公司南京饭店,hotel,黄浦区山西南路200号,121.482308,31.237419,历史饭店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,2星级,82,,,14,锦江国际集团,国有企业,拥有
337,东亚饭店,hotel,黄浦区南京东路680号,121.477072,31.234663,历史饭店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,2星级,72,,,14,锦江国际集团,国有企业,拥有
338,上海豫园商城会景楼大酒店有限公司,hotel,黄浦区陆家浜路1088号,121.487965,31.211891,特色酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,2星级,65,,,240,上海豫园商城,上市公司,拥有
339,上海黄金岛大酒店有限公司,hotel,黄浦区制造局路789号,121.486158,31.19929,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,2星级,78,,,241,上海黄金岛酒店,民营企业,拥有
340,上海雍和酒店有限公司,hotel,黄浦区薛家浜路218号,121.502142,31.211235,商务宾馆,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,2星级,88,,,98,上海雍和酒店管理公司,民营企业,拥有
341,上海豪都大酒店,hotel,黄浦区广西南路41号,121.481518,31.227885,商务酒店,1,黄浦区,121.48442,31.231661,15.8,晴,2025/12/24 10:00,2星级,92,,,242,上海豪都大酒店,民营企业,拥有
342,上海松江开元名都大酒店有限公司,hotel,松江区人民北路1799号,121.226438,31.018129,豪华酒店,12,松江区,121.227676,31.03257,14.6,多云,2025/12/24 10:00,5星级,325,,,243,开元酒店集团,民营企业,拥有
343,上海世茂庄园置业有限公司,hotel,松江佘山林荫新路1288号,121.205517,31.095314,度假酒店,12,松江区,121.227676,31.03257,14.6,多云,2025/12/24 10:00,5星级,285,,,114,万豪国际集团,外资企业,合作
344,上海银湖酒店有限公司,hotel,松江区泗泾镇泗泾公路3388号,121.223531,31.113162,度假酒店,12,松江区,121.227676,31.03257,14.6,多云,2025/12/24 10:00,5星级,368,,,210,雅高酒店集团,外资企业,合作
345,上海新晖大酒店有限公司,hotel,松江区文诚路765号,121.210186,31.031588,商务酒店,12,松江区,121.227676,31.03257,14.6,多云,2025/12/24 10:00,4星级,195,,,244,上海新晖大酒店,民营企业,拥有
346,上海红楼戴斯宾馆有限公司,hotel,松江区普照路1号,121.239848,31.003575,商务宾馆,12,松江区,121.227676,31.03257,14.6,多云,2025/12/24 10:00,4星级,168,,,157,温德姆酒店集团,外资企业,合作
347,上海佘山森林宾馆,hotel,松江区佘山镇外青松公路9259号,121.197017,31.095697,度假宾馆,12,松江区,121.227676,31.03257,14.6,多云,2025/12/24 10:00,3星级,125,,,245,上海佘山森林宾馆,国有企业,拥有
348,上海兰笋山庄,hotel,松江区佘山镇外青松公路9269号,121.19774,31.09418,度假山庄,12,松江区,121.227676,31.03257,14.6,多云,2025/12/24 10:00,3星级,95,,,246,上海兰笋山庄,民营企业,拥有
349,上海迎园饭店有限公司,hotel,嘉定区清河路150号,121.243532,31.382869,商务饭店,9,嘉定区,121.265276,31.375566,14.7,多云,2025/12/24 10:00,4星级,188,,,247,上海迎园饭店,民营企业,拥有
350,上海汽车工业活动中心有限公司,hotel,嘉定区博乐南路125号,121.262183,31.376731,商务酒店,9,嘉定区,121.265276,31.375566,14.7,多云,2025/12/24 10:00,4星级,215,,,248,上海汽车工业集团,国有企业,拥有
351,上海嘉定宾馆有限公司,hotel,嘉定区博乐路100号,121.253371,31.383369,商务宾馆,9,嘉定区,121.265276,31.375566,14.7,多云,2025/12/24 10:00,4星级,165,,,249,上海嘉定宾馆,国有企业,拥有
352,上海新词贸易有限公司,hotel,嘉定区安亭镇墨玉路29号,121.163963,31.289979,商务酒店,9,嘉定区,121.265276,31.375566,14.7,多云,2025/12/24 10:00,3星级,128,,,250,上海新词大酒店,民营企业,拥有
353,上海协通大酒店有限公司,hotel,嘉定区曹安路4671号,121.369101,31.255942,商务酒店,9,嘉定区,121.265276,31.375566,14.7,多云,2025/12/24 10:00,3星级,145,,,251,上海协通大酒店,民营企业,拥有
354,上海市劳动模范度假村有限公司,hotel,嘉定区安亭镇泰富路55号,121.221679,31.315969,度假村,9,嘉定区,121.265276,31.375566,14.7,多云,2025/12/24 10:00,3星级,98,,,252,上海劳模度假村,事业单位,拥有
355,上海浦东国际机场,transport,浦东新区机场大道,121.805214,31.143378,国际航空枢纽,10,浦东新区,121.544346,31.221461,15.5,晴,2025/12/24 10:00,,,,,120,上海机场集团,国有企业,管理
356,上海虹桥国际机场,transport,长宁区虹桥路2550号,121.336364,31.197943,国际国内航空枢纽,2,长宁区,121.424751,31.220537,15.2,多云,2025/12/24 10:00,,,,,120,上海机场集团,国有企业,管理
357,上海虹桥火车站,transport,闵行区申虹路,121.320028,31.194427,高铁枢纽站,7,闵行区,121.380857,31.112834,14.8,多云,2025/12/24 10:00,,,,,253,中国铁路上海局集团,国有企业,管理
358,上海火车站,transport,静安区秣陵路100号,121.455692,31.249506,铁路客运站,4,静安区,121.447348,31.227718,15.6,晴,2025/12/24 10:00,,,,,253,中国铁路上海局集团,国有企业,管理
359,上海南站,transport,徐汇区沪闵路9001号,121.432884,31.147766,铁路客运枢纽,16,徐汇区,121.436307,31.188334,15,多云,2025/12/24 10:00,,,,,253,中国铁路上海局集团,国有企业,管理
360,上海西站,transport,普陀区桃浦路185号,121.395358,31.268123,铁路货运站,3,普陀区,121.39547,31.249618,14.9,多云,2025/12/24 10:00,,,,,253,中国铁路上海局集团,国有企业,管理
