Idx,UserInfo_1,UserInfo_2,UserInfo_3,UserInfo_4,WeblogInfo_1,WeblogInfo_2,WeblogInfo_3,WeblogInfo_4,WeblogInfo_5,WeblogInfo_6,WeblogInfo_7,WeblogInfo_8,WeblogInfo_9,WeblogInfo_10,WeblogInfo_11,WeblogInfo_12,WeblogInfo_13,WeblogInfo_14,WeblogInfo_15,WeblogInfo_16,WeblogInfo_17,WeblogInfo_18,UserInfo_5,UserInfo_6,UserInfo_7,UserInfo_8,UserInfo_9,UserInfo_10,UserInfo_11,UserInfo_12,UserInfo_13,UserInfo_14,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_18,UserInfo_19,UserInfo_20,UserInfo_21,UserInfo_22,UserInfo_23,UserInfo_24,Education_Info1,Education_Info2,Education_Info3,Education_Info4,Education_Info5,Education_Info6,Education_Info7,Education_Info8,WeblogInfo_19,WeblogInfo_20,WeblogInfo_21,WeblogInfo_23,WeblogInfo_24,WeblogInfo_25,WeblogInfo_26,WeblogInfo_27,WeblogInfo_28,WeblogInfo_29,WeblogInfo_30,WeblogInfo_31,WeblogInfo_32,WeblogInfo_33,WeblogInfo_34,WeblogInfo_35,WeblogInfo_36,WeblogInfo_37,WeblogInfo_38,WeblogInfo_39,WeblogInfo_40,WeblogInfo_41,WeblogInfo_42,WeblogInfo_43,WeblogInfo_44,WeblogInfo_45,WeblogInfo_46,WeblogInfo_47,WeblogInfo_48,WeblogInfo_49,WeblogInfo_50,WeblogInfo_51,WeblogInfo_52,WeblogInfo_53,WeblogInfo_54,WeblogInfo_55,WeblogInfo_56,WeblogInfo_57,WeblogInfo_58,ThirdParty_Info_Period1_1,ThirdParty_Info_Period1_2,ThirdParty_Info_Period1_3,ThirdParty_Info_Period1_4,ThirdParty_Info_Period1_5,ThirdParty_Info_Period1_6,ThirdParty_Info_Period1_7,ThirdParty_Info_Period1_8,ThirdParty_Info_Period1_9,ThirdParty_Info_Period1_10,ThirdParty_Info_Period1_11,ThirdParty_Info_Period1_12,ThirdParty_Info_Period1_13,ThirdParty_Info_Period1_14,ThirdParty_Info_Period1_15,ThirdParty_Info_Period1_16,ThirdParty_Info_Period1_17,ThirdParty_Info_Period2_1,ThirdParty_Info_Period2_2,ThirdParty_Info_Period2_3,ThirdParty_Info_Period2_4,ThirdParty_Info_Period2_5,ThirdParty_Info_Period2_6,ThirdParty_Info_Period2_7,ThirdParty_Info_Period2_8,ThirdParty_Info_Period2_9,ThirdParty_Info_Period2_10,ThirdParty_Info_Period2_11,ThirdParty_Info_Period2_12,ThirdParty_Info_Period2_13,ThirdParty_Info_Period2_14,ThirdParty_Info_Period2_15,ThirdParty_Info_Period2_16,ThirdParty_Info_Period2_17,ThirdParty_Info_Period3_1,ThirdParty_Info_Period3_2,ThirdParty_Info_Period3_3,ThirdParty_Info_Period3_4,ThirdParty_Info_Period3_5,ThirdParty_Info_Period3_6,ThirdParty_Info_Period3_7,ThirdParty_Info_Period3_8,ThirdParty_Info_Period3_9,ThirdParty_Info_Period3_10,ThirdParty_Info_Period3_11,ThirdParty_Info_Period3_12,ThirdParty_Info_Period3_13,ThirdParty_Info_Period3_14,ThirdParty_Info_Period3_15,ThirdParty_Info_Period3_16,ThirdParty_Info_Period3_17,ThirdParty_Info_Period4_1,ThirdParty_Info_Period4_2,ThirdParty_Info_Period4_3,ThirdParty_Info_Period4_4,ThirdParty_Info_Period4_5,ThirdParty_Info_Period4_6,ThirdParty_Info_Period4_7,ThirdParty_Info_Period4_8,ThirdParty_Info_Period4_9,ThirdParty_Info_Period4_10,ThirdParty_Info_Period4_11,ThirdParty_Info_Period4_12,ThirdParty_Info_Period4_13,ThirdParty_Info_Period4_14,ThirdParty_Info_Period4_15,ThirdParty_Info_Period4_16,ThirdParty_Info_Period4_17,ThirdParty_Info_Period5_1,ThirdParty_Info_Period5_2,ThirdParty_Info_Period5_3,ThirdParty_Info_Period5_4,ThirdParty_Info_Period5_5,ThirdParty_Info_Period5_6,ThirdParty_Info_Period5_7,ThirdParty_Info_Period5_8,ThirdParty_Info_Period5_9,ThirdParty_Info_Period5_10,ThirdParty_Info_Period5_11,ThirdParty_Info_Period5_12,ThirdParty_Info_Period5_13,ThirdParty_Info_Period5_14,ThirdParty_Info_Period5_15,ThirdParty_Info_Period5_16,ThirdParty_Info_Period5_17,ThirdParty_Info_Period6_1,ThirdParty_Info_Period6_2,ThirdParty_Info_Period6_3,ThirdParty_Info_Period6_4,ThirdParty_Info_Period6_5,ThirdParty_Info_Period6_6,ThirdParty_Info_Period6_7,ThirdParty_Info_Period6_8,ThirdParty_Info_Period6_9,ThirdParty_Info_Period6_10,ThirdParty_Info_Period6_11,ThirdParty_Info_Period6_12,ThirdParty_Info_Period6_13,ThirdParty_Info_Period6_14,ThirdParty_Info_Period6_15,ThirdParty_Info_Period6_16,ThirdParty_Info_Period6_17,ThirdParty_Info_Period7_1,ThirdParty_Info_Period7_2,ThirdParty_Info_Period7_3,ThirdParty_Info_Period7_4,ThirdParty_Info_Period7_5,ThirdParty_Info_Period7_6,ThirdParty_Info_Period7_7,ThirdParty_Info_Period7_8,ThirdParty_Info_Period7_9,ThirdParty_Info_Period7_10,ThirdParty_Info_Period7_11,ThirdParty_Info_Period7_12,ThirdParty_Info_Period7_13,ThirdParty_Info_Period7_14,ThirdParty_Info_Period7_15,ThirdParty_Info_Period7_16,ThirdParty_Info_Period7_17,SocialNetwork_1,SocialNetwork_2,SocialNetwork_3,SocialNetwork_4,SocialNetwork_5,SocialNetwork_6,SocialNetwork_7,SocialNetwork_8,SocialNetwork_9,SocialNetwork_10,SocialNetwork_11,SocialNetwork_12,SocialNetwork_13,SocialNetwork_14,SocialNetwork_15,SocialNetwork_16,SocialNetwork_17,target,ListingInfo
8882,6,惠州,6,惠州,,1,,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,广东,惠州,中国移动 ,0,1,0,0,2,2,1,2,26,湖北省,荆门市,0,D,D,D,0,E,E,E,0,E,E,E,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,16,0,23,1,1,1,0,0,1457,2275,0,3692,40,79,17,72,120,33,5,128,59,2,2,8,0,10527,15715,147,16868,9227,98,17,111,157,38,1,169,98,7,1,11,0,12869,21256,45,20126,13954,86,22,114,139,35,3,163,87,6,2,14,0,11592,15360,755,16741,9456,99,10,107,131,37,5,148,85,5,2,10,1,12152,16343,231,15699,12565,75,8,107,135,29,1,159,82,1,1,10,1,10359,18214,278,17053,11242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2014/2/14
88823,5,泰州,6,泰州,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,2,2,江苏,泰州,中国移动 ,0,0,1,0,5,5,1,1,29,江苏省,盐城市,0,D,D,D,0,E,E,E,0,E,E,E,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,284,83,0,230,61,10,4,16,0,628,22241,0,16570,6299,14,6,13,466,95,1,382,96,6,3,29,0,3109,32624,244,25708,9781,5,12,3,415,74,7,347,64,0,0,22,0,1007,28664,118,22624,6929,6,10,7,421,68,0,276,152,1,1,18,0,587,28707,0,20462,8832,2,10,7,365,63,3,305,64,0,0,15,0,1011,27669,102,22397,6181,3,11,8,399,62,6,333,68,3,2,19,0,1381,29901,317,21901,9064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/24
88827,4,合肥,5,六安,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,安徽,合肥,中国电信 ,1,,,,3,3,1,1,34,安徽省,不详,0,D,D,D,0,E,E,E,0,E,E,E,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,240,134,72,16,269,89,6,1,22,0,27306,11785,1229,29708,8154,8,20,252,147,92,10,311,78,1,1,19,0,25218,13774,679,30246,8067,3,20,124,59,55,9,133,41,1,1,10,0,18196,5460,749,17548,5359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2014/10/27
8883,1,白山,5,白山,,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,不详,不详,不详,2,0,0,1,3,3,2,2,24,吉林省,白山市,0,D,D,D,0,E,E,E,0,E,E,E,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,95,74,32,0,140,29,0,0,4,0,6080,4831,0,8848,2063,367,9,413,396,77,5,703,101,2,1,18,0,24943,26326,221,43635,7413,132,14,382,266,90,4,537,107,1,1,19,0,23531,19564,101,34319,8675,0,11,402,300,99,4,604,94,2,1,13,0,24582,24634,116,39792,9308,0,0,3,0,1,0,1,2,0,0,0,0,248,0,0,44,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,96,47,440,-1,0,1,0,0,0,1,0,2014/2/13
88831,7,桂林,5,桂林,,0,,2,1,2,3,0,0,0,0,0,0,0,0,1,2,0,1,1,浙江,杭州,中国联通 ,0,0,0,1,2,2,2,1,31,广西壮族自治区,不详,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,323,174,97,16,383,98,9,5,21,0,137314,37938,11553,91587,72112,115,0,489,322,197,6,621,184,10,5,32,0,97710,55433,733,101453,50957,145,0,674,452,230,7,883,236,32,6,46,0,115419,78114,4867,126480,62186,205,0,865,478,304,15,1030,298,34,14,56,0,144122,70539,1480,141328,71853,173,0,631,506,222,12,876,249,25,7,43,0,109306,68754,531,123614,53915,115,0,532,441,175,27,734,212,8,4,44,0,72126,62149,4762,80480,49033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/27
88834,3,伊犁哈萨克自治州,6,苏州,,0,,1,1,1,13,0,0,0,0,0,0,0,0,3,7,3,1,1,江苏,苏州,中国电信 ,0,,,,2,2,4,1,21,新疆维吾尔自治区,伊犁哈萨克自治州,0,D,D,D,0,E,E,E,1,A,不详,T,I,C19,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,30,28,19,0,42,16,0,0,3,0,4350,2730,0,4142,2938,11,13,63,72,30,0,95,40,0,0,7,0,8567,8987,0,11604,5950,5,16,71,70,24,2,98,41,0,0,7,0,6650,8439,93,10097,4899,12,8,60,91,24,2,113,36,0,0,9,0,7393,8809,765,10512,4925,4,6,63,68,35,1,97,33,0,0,5,0,9766,5859,132,10829,4664,3,37,111,88,31,4,140,55,0,0,6,0,9229,6926,206,11174,4775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2014/10/24
88838,7,汕头,3,汕头,,0,,2,2,2,3,0,0,0,0,0,0,0,0,0,3,0,1,1,广东,汕头,中国移动 ,0,,,,5,5,1,1,27,广东省,汕头市,0,D,D,D,0,E,E,E,0,E,E,E,I,I5,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,156,326,130,2,403,77,4,2,24,0,14613,17760,21,23475,8877,0,0,204,454,150,1,546,111,0,0,36,0,11625,23988,9,25797,9807,9,0,187,463,147,4,534,112,0,0,29,0,10877,23811,49,25539,9100,7,0,240,557,193,7,663,127,2,1,33,0,12293,30759,198,33851,9003,8,0,265,544,169,6,683,120,1,1,38,1,15657,33036,91,36469,12133,5,0,307,720,199,17,834,176,2,1,43,0,16612,40288,284,42416,14200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/24
88839,4,广州,5,广州,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,广东,广州,中国移动 ,0,0,1,0,4,4,2,1,34,广东省,湛江市,0,D,D,D,0,E,E,E,0,E,E,E,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,238,301,73,4,324,211,1,1,19,0,28881,27747,471,29658,26499,96,3,418,494,85,7,640,265,0,0,23,0,38271,35845,1014,49576,23526,30,0,333,339,70,8,472,192,7,2,20,2,39625,28013,1552,46385,19701,18,2,189,209,63,7,240,151,0,0,13,1,23316,23471,821,27916,18050,15,3,263,280,58,4,368,171,0,0,15,3,49692,41793,135,60473,30877,1,1,215,243,58,1,285,172,1,1,15,3,33936,39018,11,43502,29441,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/28
8884,1,河池,5,河池,,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,广西,河池,中国移动 ,1,0,0,1,3,3,2,2,29,广西壮族自治区,不详,0,D,D,D,0,E,E,E,0,E,E,E,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,46,64,21,9,69,32,0,0,6,0,1902,4192,383,3682,2029,33,41,114,187,66,7,204,90,0,0,11,1,7928,22265,1674,16705,11814,26,58,97,207,58,4,189,111,12,2,15,0,8184,14772,1365,12887,8704,42,53,166,224,58,3,284,103,6,1,19,1,12487,15650,86,21673,6378,49,81,138,204,60,11,230,101,0,0,14,0,7571,16800,261,15448,8662,31,70,194,234,88,13,279,136,2,1,19,1,19732,20267,1254,22183,16562,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,40,0,40,-1,0,0,0,0,0,1,0,2014/2/12
88842,4,重庆,5,重庆,,0,,4,3,4,3,0,0,0,0,0,0,0,0,1,1,1,1,1,重庆,重庆市,中国电信,1,,,,5,5,1,1,23,湖北省,恩施土家族苗族自治州,0,D,D,D,0,E,E,E,0,E,E,E,I,C21,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,210,241,126,3,299,149,0,0,12,9,38256,52685,77,38361,52503,28,11,205,101,124,5,219,82,0,0,11,4,24665,20706,974,21923,22474,23,12,428,248,225,0,525,151,3,2,30,1,38627,24653,0,51600,11680,13,34,347,210,215,8,402,147,2,1,29,0,23281,15704,643,24973,13369,40,48,333,234,230,2,431,134,0,0,21,1,32709,16470,60,39618,9501,17,32,299,196,213,6,362,127,0,0,19,0,20457,12288,491,24024,8230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/27
88844,5,上饶,5,上饶,,,,,,,2,0,0,0,0,0,0,0,0,1,1,0,2,2,江西,上饶,中国移动 ,0,0,0,1,3,3,2,1,41,江西省,不详,0,D,D,D,0,E,E,E,0,E,E,E,D,,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,203,238,88,6,328,107,1,1,23,0,32134,26060,208,39184,18802,20,13,352,320,136,12,523,137,1,1,36,1,45517,37281,601,61988,20209,13,8,315,266,117,11,483,87,2,2,28,4,45437,24226,1339,53973,14351,31,7,280,337,117,9,495,113,1,1,30,1,35011,32138,485,51289,15375,9,2,246,294,123,5,406,129,0,0,24,0,26508,27623,645,36728,16758,2,4,241,253,96,0,389,105,1,1,29,0,24406,20403,0,33557,11252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/27
88845,5,德州,5,德州,,0,,2,2,2,2,0,0,0,0,0,0,0,0,1,0,1,3,3,山东,德州,中国移动 ,2,,,,5,5,1,1,25,山东省,德州市,0,D,D,D,0,E,E,E,0,E,E,E,I,I4,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,221,196,101,3,314,100,0,0,21,0,13946,14452,68,20301,8029,21,40,407,334,139,6,498,237,0,0,41,1,39360,34417,390,49598,23789,13,0,359,262,126,14,380,227,0,0,34,0,27774,22207,571,32185,17225,16,0,317,194,119,8,339,164,0,0,25,0,18831,11041,432,20976,8464,13,0,230,172,104,8,232,162,0,0,19,0,14196,10038,307,13925,10002,25,0,276,204,113,13,327,140,0,0,26,0,15367,11676,454,19101,7488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,2014/10/28
88849,1,东莞,5,东莞,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,广东,东莞,中国电信 ,0,0,1,0,3,3,2,1,35,江西省,不详,0,D,D,D,0,E,E,E,0,E,E,E,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,201,246,116,5,341,101,0,0,27,0,18324,18219,221,25665,10657,41,16,206,193,109,1,285,113,3,2,22,0,19155,14470,104,21969,11552,49,29,178,186,93,7,261,96,1,1,20,0,13926,10810,616,17836,6284,50,35,468,325,144,1,596,196,14,4,45,0,33222,22496,20,40901,14797,94,16,403,315,136,3,498,217,9,3,35,0,27307,19924,412,31466,15353,60,19,222,241,127,1,345,117,1,1,23,0,16818,18708,281,28383,6862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/27
8885,1,邢台,5,邢台,,0,,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,河北,邢台,中国联通 ,0,0,0,1,4,4,2,1,29,河北省,承德市,0,D,D,D,0,E,E,E,0,E,E,E,,,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,116,96,91,0,161,51,11,5,9,0,11898,11446,0,15609,7735,0,12,263,201,126,3,357,104,9,3,30,0,33763,28023,214,39502,22070,0,3,239,164,131,0,364,39,8,3,24,0,27674,18001,0,39888,5787,0,3,257,135,109,2,346,44,8,2,21,0,23999,10719,20,30332,4366,0,6,269,224,98,2,408,83,1,1,23,0,21534,21574,122,36151,6835,0,14,288,251,107,6,415,118,4,2,29,0,25946,25714,557,41070,10033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/2/19
88851,7,兰州,5,阜阳,,1,,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,不详,不详,不详,0,,,,3,3,1,1,24,甘肃省,不详,0,D,D,D,1,AM,毕业,T,0,E,E,E,I,I4,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,21,17,14,0,28,10,0,0,2,0,1249,1499,0,2063,685,7,0,31,33,19,0,54,10,0,0,5,0,3295,4040,0,6386,949,0,0,12,642,13,0,440,214,0,0,4,48,803,206954,0,183755,24002,3,0,22,706,20,1,461,266,0,0,5,40,2928,210813,43,178402,35296,0,0,78,492,23,3,474,93,0,0,10,17,6157,138283,121,127394,16925,0,0,42,552,25,0,478,116,0,0,6,18,3469,147738,0,135392,15815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/23
88860,3,合肥,5,合肥,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,安徽,合肥,中国移动 ,0,,,,2,2,1,1,25,安徽省,合肥市,0,D,D,D,1,A,毕业,T,0,E,E,E,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,113,106,68,1,121,97,0,0,11,0,8252,4479,4,7238,5489,12,29,161,177,101,3,168,167,0,0,16,0,13552,8899,342,9419,12690,16,19,150,173,88,4,216,103,0,0,23,0,8018,9685,102,13022,4579,43,49,138,117,69,1,163,91,0,0,13,0,9314,5791,5,9928,5172,20,55,157,247,95,5,264,135,0,0,16,0,8607,12593,192,12767,8241,0,45,232,199,94,1,261,169,0,0,20,0,21950,11705,6,17573,16076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,2014/10/23
88862,3,新乡,6,西安,,0,,1,1,1,11,7,0,0,0,0,0,0,0,1,4,6,1,1,不详,不详,不详,0,,,,3,3,1,1,28,河南省,新乡市,0,D,D,D,0,E,E,E,0,E,E,E,D,U,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,215,197,118,5,333,74,2,2,26,0,15358,17266,214,28392,4018,0,3,272,178,111,5,373,72,0,0,23,1,27875,19305,916,32337,13927,0,5,366,267,133,9,484,140,3,1,34,2,34756,21302,170,40924,14964,0,1,226,151,93,10,270,97,4,2,15,1,22235,10979,5273,18802,9139,0,2,180,140,88,3,254,63,0,0,18,0,14183,13147,65,21390,5875,1,10,291,218,116,2,389,118,4,1,25,1,27603,24408,61,36363,15587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/28
88864,5,东莞,3,揭阳,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,广东,东莞,中国移动 ,0,,,,5,5,1,1,26,广东省,揭阳市,0,D,D,D,0,E,E,E,0,E,E,E,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103,82,43,4,143,38,1,1,13,0,4978,8032,138,9396,3476,3,0,98,70,44,10,104,54,3,2,10,0,6018,5582,290,5773,5537,4,0,43,72,35,3,77,35,4,3,8,0,4311,6229,161,6530,3849,3,0,108,91,33,28,114,57,1,1,8,0,4588,3699,1212,4840,2235,9,0,119,101,43,24,132,64,3,1,9,0,5799,4486,1056,6469,2760,1,0,48,64,27,4,70,38,3,1,7,1,2590,5769,58,4515,3786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/27
88867,1,,6,,,0,,2,2,2,8,0,0,0,0,0,0,0,0,3,1,4,2,2,湖北,恩施,中国联通 ,0,,,,6,6,1,1,23,湖北省,恩施土家族苗族自治州,0,D,D,D,0,E,E,E,0,E,E,E,I,,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,73,72,48,16,93,36,0,0,9,0,4161,2932,750,3802,2541,65,18,87,90,49,8,84,85,0,0,5,0,4193,3281,228,3670,3576,49,19,131,113,66,3,146,95,0,0,12,0,6125,3703,57,6104,3667,33,24,80,99,53,1,90,88,0,0,7,0,3106,4057,10,3456,3697,34,25,104,106,65,3,121,86,0,0,8,0,4218,3418,111,4783,2742,47,11,88,129,47,4,129,84,0,0,10,0,3270,4864,141,4955,3038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/27
88868,4,武汉,3,武汉,,0,,1,1,1,8,6,0,0,0,0,0,0,0,3,4,1,1,1,江苏,苏州,中国移动 ,0,,,,2,2,3,1,24,湖北省,荆州市,0,D,D,D,0,E,E,E,0,E,E,E,D,,A,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,45,72,43,3,76,38,1,1,4,1,9281,10251,200,8783,10549,30,2,95,209,132,0,228,76,0,0,11,0,9477,21719,0,22596,8600,25,0,94,204,67,0,228,70,0,0,18,3,14149,22855,0,30208,6796,9,0,140,339,101,1,374,104,1,1,20,1,24930,41761,122,50044,16525,15,0,171,253,84,5,299,120,0,0,20,1,32457,37651,502,46580,23026,30,0,139,210,78,3,213,133,0,0,20,3,20345,29521,451,29005,20410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/28
88872,5,烟台,5,烟台,,0,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,不详,不详,不详,1,,,,2,2,6,1,24,山东省,淄博市,0,D,D,D,1,A,毕业,T,0,E,E,E,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,57,43,44,2,70,28,0,0,3,0,5429,5891,1101,6795,3424,10,15,140,141,89,2,194,85,0,0,13,3,18850,19021,4288,22508,11075,6,23,196,286,160,12,350,120,0,0,20,1,27159,26642,3750,34569,15482,8,15,118,152,80,5,151,114,0,0,15,5,24775,26681,441,26808,24207,42,46,179,178,80,9,237,111,1,1,19,3,34433,22304,2107,39159,15471,50,13,79,99,43,6,122,50,0,0,7,2,14852,10005,585,11222,13050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,2014/10/24
