Idx,Listinginfo1,LogInfo1,LogInfo2,LogInfo3
56263,2014-08-20,1,0,2014-08-05
56263,2014-08-20,1,1,2014-08-05
56263,2014-08-20,1,20,2014-08-05
56263,2014-08-20,1,2,2014-08-05
56263,2014-08-20,2,1,2014-08-05
56263,2014-08-20,4,1,2014-08-05
56263,2014-08-20,-4,6,2014-08-05
56263,2014-08-20,-4,6,2014-08-12
56264,2014-08-11,-10,13,2014-07-23
56264,2014-08-11,1,0,2014-07-16
56264,2014-08-11,10,20,2014-07-23
56264,2014-08-11,1,1,2014-07-16
56264,2014-08-11,1,20,2014-07-16
56264,2014-08-11,1,2,2014-07-21
56264,2014-08-11,1,2,2014-08-05
56264,2014-08-11,2,1,2014-07-16
56264,2014-08-11,3,1,2014-07-23
56264,2014-08-11,4,1,2014-07-16
56264,2014-08-11,-4,6,2014-07-16
56264,2014-08-11,-4,6,2014-07-21
56264,2014-08-11,-4,6,2014-07-23
56264,2014-08-11,-4,6,2014-07-24
56264,2014-08-11,-4,6,2014-07-30
56264,2014-08-11,-4,6,2014-07-31
56264,2014-08-11,-4,6,2014-07-31
56264,2014-08-11,-4,6,2014-08-01
56264,2014-08-11,-4,6,2014-08-02
56264,2014-08-11,-4,6,2014-08-05
56264,2014-08-11,-4,6,2014-08-07
56264,2014-08-11,-4,6,2014-08-07
56264,2014-08-11,-4,6,2014-08-08
56264,2014-08-11,-4,6,2014-08-08
56264,2014-08-11,-4,6,2014-08-10
56264,2014-08-11,-4,6,2014-08-11
56266,2014-08-19,-10,13,2014-08-08
56266,2014-08-19,1,0,2014-08-05
56266,2014-08-19,1,1,2014-08-05
56266,2014-08-19,1,20,2014-08-05
56266,2014-08-19,1,2,2014-08-05
56266,2014-08-19,2,1,2014-08-05
56266,2014-08-19,3,1,2014-08-08
56266,2014-08-19,4,1,2014-08-05
56266,2014-08-19,-4,6,2014-08-05
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-08
56266,2014-08-19,-4,6,2014-08-09
56266,2014-08-19,-4,6,2014-08-09
56266,2014-08-19,-4,6,2014-08-09
56266,2014-08-19,-4,6,2014-08-09
56266,2014-08-19,-4,6,2014-08-09
56266,2014-08-19,-4,6,2014-08-09
56266,2014-08-19,-4,6,2014-08-09
56266,2014-08-19,-4,6,2014-08-11
56266,2014-08-19,-4,6,2014-08-11
56266,2014-08-19,-4,6,2014-08-11
56266,2014-08-19,-4,6,2014-08-11
56266,2014-08-19,-4,6,2014-08-11
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-12
56266,2014-08-19,-4,6,2014-08-13
56266,2014-08-19,-4,6,2014-08-13
56266,2014-08-19,-4,6,2014-08-13
56266,2014-08-19,-4,6,2014-08-13
56266,2014-08-19,-4,6,2014-08-13
56266,2014-08-19,-4,6,2014-08-13
56266,2014-08-19,-4,6,2014-08-13
56266,2014-08-19,-4,6,2014-08-13
56266,2014-08-19,-4,6,2014-08-14
56266,2014-08-19,-4,6,2014-08-14
56266,2014-08-19,-4,6,2014-08-14
56266,2014-08-19,-4,6,2014-08-14
56266,2014-08-19,-4,6,2014-08-14
56266,2014-08-19,-4,6,2014-08-14
56266,2014-08-19,-4,6,2014-08-15
56266,2014-08-19,-4,6,2014-08-15
56266,2014-08-19,-4,6,2014-08-15
56266,2014-08-19,-4,6,2014-08-15
56266,2014-08-19,-4,6,2014-08-15
56266,2014-08-19,-4,6,2014-08-16
56266,2014-08-19,-4,6,2014-08-16
56266,2014-08-19,-4,6,2014-08-18
56266,2014-08-19,-4,6,2014-08-19
56266,2014-08-19,-4,6,2014-08-19
56266,2014-08-19,-4,6,2014-08-19
56266,2014-08-19,-4,6,2014-08-19
56266,2014-08-19,-4,6,2014-08-19
56266,2014-08-19,-4,6,2014-08-19
56266,2014-08-19,-4,6,2014-08-19
56266,2014-08-19,4,7,2014-08-08
56266,2014-08-19,4,7,2014-08-12
56266,2014-08-19,4,7,2014-08-12
56268,2014-08-20,1,0,2014-08-05
56268,2014-08-20,1,1,2014-08-05
56268,2014-08-20,1,20,2014-08-05
56268,2014-08-20,1,2,2014-08-05
56268,2014-08-20,2,1,2014-08-05
56268,2014-08-20,4,1,2014-08-05
56268,2014-08-20,-4,6,2014-08-05
56270,2014-08-14,1,0,2014-08-05
56270,2014-08-14,1,1,2014-08-05
56270,2014-08-14,1,20,2014-08-05
56270,2014-08-14,1,2,2014-08-05
56270,2014-08-14,2,1,2014-08-05
56270,2014-08-14,4,1,2014-08-05
56270,2014-08-14,-4,6,2014-08-05
56270,2014-08-14,-4,6,2014-08-06
56271,2014-08-20,1,0,2014-08-05
56271,2014-08-20,1,1,2014-08-05
56271,2014-08-20,1,20,2014-08-05
56271,2014-08-20,1,2,2014-08-05
56271,2014-08-20,2,1,2014-08-05
56271,2014-08-20,4,1,2014-08-05
56271,2014-08-20,-4,6,2014-08-05
56271,2014-08-20,-4,6,2014-08-06
56271,2014-08-20,-4,6,2014-08-07
56271,2014-08-20,-4,6,2014-08-07
56273,2014-08-19,107,6,2014-08-16
56273,2014-08-19,1,1,2014-08-05
56273,2014-08-19,1,20,2014-08-05
56273,2014-08-19,12,0,2014-08-05
56273,2014-08-19,1,2,2014-08-05
56273,2014-08-19,2,1,2014-08-05
56273,2014-08-19,4,1,2014-08-05
56273,2014-08-19,-4,6,2014-08-05
56273,2014-08-19,-4,6,2014-08-16
56277,2014-08-09,-10,13,2014-08-05
56277,2014-08-09,1,0,2014-06-07
56277,2014-08-09,1,1,2014-06-07
56277,2014-08-09,1,20,2014-06-07
56277,2014-08-09,1,2,2014-08-05
56277,2014-08-09,2,1,2014-06-07
56277,2014-08-09,3,1,2014-08-05
56277,2014-08-09,4,1,2014-06-07
56277,2014-08-09,-4,6,2014-06-07
56277,2014-08-09,-4,6,2014-06-07
56277,2014-08-09,-4,6,2014-08-05
56277,2014-08-09,-4,6,2014-08-05
56279,2014-08-20,1,0,2014-07-26
56279,2014-08-20,1,1,2014-07-26
56279,2014-08-20,1,20,2014-07-26
56279,2014-08-20,1,2,2014-07-26
56279,2014-08-20,1,2,2014-08-05
56279,2014-08-20,2,1,2014-07-26
56279,2014-08-20,4,1,2014-07-26
56279,2014-08-20,-4,6,2014-07-26
56279,2014-08-20,-4,6,2014-07-26
56279,2014-08-20,-4,6,2014-07-27
56279,2014-08-20,-4,6,2014-07-27
56279,2014-08-20,-4,6,2014-07-29
56279,2014-08-20,-4,6,2014-07-30
56279,2014-08-20,-4,6,2014-08-05
56279,2014-08-20,-4,6,2014-08-06
56279,2014-08-20,-4,6,2014-08-09
56279,2014-08-20,-4,6,2014-08-09
56279,2014-08-20,-4,6,2014-08-10
56279,2014-08-20,-4,6,2014-08-10
56279,2014-08-20,-4,6,2014-08-11
56279,2014-08-20,-4,6,2014-08-11
56279,2014-08-20,-4,6,2014-08-12
56279,2014-08-20,-4,6,2014-08-12
56279,2014-08-20,-4,6,2014-08-12
56279,2014-08-20,-4,6,2014-08-12
56279,2014-08-20,-4,6,2014-08-12
56279,2014-08-20,-4,6,2014-08-13
56279,2014-08-20,-4,6,2014-08-13
56279,2014-08-20,-4,6,2014-08-13
56279,2014-08-20,-4,6,2014-08-13
56279,2014-08-20,-4,6,2014-08-14
56279,2014-08-20,-4,6,2014-08-14
56279,2014-08-20,-4,6,2014-08-14
56279,2014-08-20,-4,6,2014-08-14
56279,2014-08-20,-4,6,2014-08-14
56279,2014-08-20,-4,6,2014-08-14
56279,2014-08-20,-4,6,2014-08-15
56279,2014-08-20,-4,6,2014-08-15
56279,2014-08-20,-4,6,2014-08-16
56279,2014-08-20,-4,6,2014-08-17
56279,2014-08-20,-4,6,2014-08-17
56279,2014-08-20,-4,6,2014-08-17
56279,2014-08-20,-4,6,2014-08-19
56279,2014-08-20,-4,6,2014-08-19
56280,2014-08-20,1,0,2014-08-05
56280,2014-08-20,1,1,2014-08-05
56280,2014-08-20,1,20,2014-08-05
56280,2014-08-20,1,2,2014-08-05
56280,2014-08-20,2,1,2014-08-05
56280,2014-08-20,4,1,2014-08-05
56280,2014-08-20,-4,6,2014-08-05
56280,2014-08-20,-4,6,2014-08-06
56280,2014-08-20,-4,6,2014-08-06
56280,2014-08-20,-4,6,2014-08-07
56280,2014-08-20,-4,6,2014-08-08
56280,2014-08-20,-4,6,2014-08-08
56280,2014-08-20,-4,6,2014-08-08
56280,2014-08-20,-4,6,2014-08-08
56280,2014-08-20,-4,6,2014-08-08
56280,2014-08-20,-4,6,2014-08-08
56280,2014-08-20,-4,6,2014-08-08
56280,2014-08-20,-4,6,2014-08-08
56280,2014-08-20,-4,6,2014-08-08
56280,2014-08-20,-4,6,2014-08-09
56280,2014-08-20,-4,6,2014-08-09
56280,2014-08-20,-4,6,2014-08-10
56280,2014-08-20,-4,6,2014-08-10
56280,2014-08-20,-4,6,2014-08-10
56280,2014-08-20,-4,6,2014-08-11
56280,2014-08-20,-4,6,2014-08-12
56280,2014-08-20,-4,6,2014-08-13
56280,2014-08-20,-4,6,2014-08-14
56280,2014-08-20,-4,6,2014-08-15
56280,2014-08-20,-4,6,2014-08-15
56280,2014-08-20,-4,6,2014-08-16
56280,2014-08-20,-4,6,2014-08-17
56280,2014-08-20,-4,6,2014-08-19
56280,2014-08-20,-4,6,2014-08-20
56280,2014-08-20,4,7,2014-08-08
56280,2014-08-20,99,6,2014-08-09
56280,2014-08-20,99,6,2014-08-09
56280,2014-08-20,99,6,2014-08-09
56282,2014-08-20,1,0,2014-08-05
56282,2014-08-20,1,1,2014-08-05
56282,2014-08-20,1,20,2014-08-05
56282,2014-08-20,1,2,2014-08-05
56282,2014-08-20,2,1,2014-08-05
56282,2014-08-20,4,1,2014-08-05
56282,2014-08-20,-4,6,2014-08-05
56283,2014-08-20,1,0,2014-08-05
56283,2014-08-20,1,1,2014-08-05
56283,2014-08-20,1,20,2014-08-05
56283,2014-08-20,1,2,2014-08-05
56283,2014-08-20,2,1,2014-08-05
56283,2014-08-20,4,1,2014-08-05
56283,2014-08-20,-4,6,2014-08-05
56283,2014-08-20,-4,6,2014-08-06
56283,2014-08-20,-4,6,2014-08-06
56283,2014-08-20,-4,6,2014-08-07
56283,2014-08-20,-4,6,2014-08-07
56283,2014-08-20,-4,6,2014-08-07
56283,2014-08-20,-4,6,2014-08-07
56283,2014-08-20,-4,6,2014-08-07
56283,2014-08-20,-4,6,2014-08-07
56283,2014-08-20,-4,6,2014-08-07
56283,2014-08-20,-4,6,2014-08-07
56283,2014-08-20,-4,6,2014-08-07
56283,2014-08-20,-4,6,2014-08-08
56283,2014-08-20,-4,6,2014-08-08
56283,2014-08-20,-4,6,2014-08-08
56283,2014-08-20,-4,6,2014-08-08
56283,2014-08-20,-4,6,2014-08-11
56283,2014-08-20,-4,6,2014-08-16
56283,2014-08-20,-4,6,2014-08-19
56283,2014-08-20,-4,6,2014-08-20
56284,2014-08-19,1,0,2014-08-03
56284,2014-08-19,1,1,2014-08-03
56284,2014-08-19,1,20,2014-08-03
56284,2014-08-19,1,2,2014-08-05
56284,2014-08-19,2,1,2014-08-03
56284,2014-08-19,4,1,2014-08-03
56284,2014-08-19,-4,6,2014-08-03
56284,2014-08-19,-4,6,2014-08-05
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-06
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-07
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-08
56284,2014-08-19,-4,6,2014-08-09
56284,2014-08-19,-4,6,2014-08-09
56284,2014-08-19,-4,6,2014-08-09
56284,2014-08-19,-4,6,2014-08-09
56284,2014-08-19,-4,6,2014-08-09
56284,2014-08-19,-4,6,2014-08-09
56284,2014-08-19,-4,6,2014-08-09
56284,2014-08-19,-4,6,2014-08-09
56284,2014-08-19,-4,6,2014-08-09
56284,2014-08-19,-4,6,2014-08-10
56284,2014-08-19,-4,6,2014-08-10
56284,2014-08-19,-4,6,2014-08-10
56284,2014-08-19,-4,6,2014-08-10
56284,2014-08-19,-4,6,2014-08-10
56284,2014-08-19,-4,6,2014-08-10
56284,2014-08-19,-4,6,2014-08-11
56284,2014-08-19,-4,6,2014-08-12
56284,2014-08-19,-4,6,2014-08-12
56284,2014-08-19,-4,6,2014-08-12
56284,2014-08-19,-4,6,2014-08-12
56284,2014-08-19,-4,6,2014-08-14
56284,2014-08-19,-4,6,2014-08-14
56284,2014-08-19,-4,6,2014-08-14
56284,2014-08-19,-4,6,2014-08-14
56284,2014-08-19,-4,6,2014-08-14
56284,2014-08-19,-4,6,2014-08-14
56284,2014-08-19,-4,6,2014-08-14
56284,2014-08-19,-4,6,2014-08-14
56284,2014-08-19,-4,6,2014-08-14
56284,2014-08-19,-4,6,2014-08-16
56284,2014-08-19,-4,6,2014-08-16
56284,2014-08-19,-4,6,2014-08-19
56284,2014-08-19,4,7,2014-08-05
56284,2014-08-19,4,7,2014-08-05
56284,2014-08-19,4,7,2014-08-19
56284,2014-08-19,99,6,2014-08-06
56284,2014-08-19,99,6,2014-08-06
56284,2014-08-19,99,6,2014-08-06
56284,2014-08-19,99,6,2014-08-06
56284,2014-08-19,99,6,2014-08-09
56284,2014-08-19,99,6,2014-08-10
56284,2014-08-19,99,6,2014-08-13
56284,2014-08-19,99,6,2014-08-14
56286,2014-08-20,1,0,2014-08-05
56286,2014-08-20,1,1,2014-08-05
56286,2014-08-20,1,20,2014-08-05
56286,2014-08-20,1,2,2014-08-05
56286,2014-08-20,2,1,2014-08-05
56286,2014-08-20,4,1,2014-08-05
56286,2014-08-20,-4,6,2014-08-05
56286,2014-08-20,-4,6,2014-08-05
56286,2014-08-20,-4,6,2014-08-09
56290,2014-08-19,1,0,2014-08-05
56290,2014-08-19,1,1,2014-08-05
56290,2014-08-19,1,20,2014-08-05
56290,2014-08-19,1,2,2014-08-05
56290,2014-08-19,2,1,2014-08-05
56290,2014-08-19,4,1,2014-08-05
56290,2014-08-19,-4,6,2014-08-05
56290,2014-08-19,-4,6,2014-08-10
56290,2014-08-19,-4,6,2014-08-11
56290,2014-08-19,-4,6,2014-08-14
56290,2014-08-19,-4,6,2014-08-15
56290,2014-08-19,-4,6,2014-08-15
56290,2014-08-19,-4,6,2014-08-18
56294,2014-08-20,1,0,2014-07-30
56294,2014-08-20,1,1,2014-07-30
56294,2014-08-20,1,20,2014-07-30
56294,2014-08-20,1,2,2014-08-05
56294,2014-08-20,2,1,2014-07-30
56294,2014-08-20,4,1,2014-07-30
56294,2014-08-20,-4,6,2014-07-30
56294,2014-08-20,-4,6,2014-08-05
56294,2014-08-20,-4,6,2014-08-06
56294,2014-08-20,-4,6,2014-08-06
56294,2014-08-20,-4,6,2014-08-07
56294,2014-08-20,-4,6,2014-08-07
56294,2014-08-20,-4,6,2014-08-07
56294,2014-08-20,-4,6,2014-08-08
56294,2014-08-20,-4,6,2014-08-08
56294,2014-08-20,-4,6,2014-08-11
56294,2014-08-20,-4,6,2014-08-12
56294,2014-08-20,-4,6,2014-08-16
56296,2014-08-20,1,0,2014-08-05
56296,2014-08-20,1,1,2014-08-05
56296,2014-08-20,1,20,2014-08-05
56296,2014-08-20,1,2,2014-08-05
56296,2014-08-20,2,1,2014-08-05
56296,2014-08-20,4,1,2014-08-05
56296,2014-08-20,-4,6,2014-08-05
56296,2014-08-20,-4,6,2014-08-10
56298,2014-08-20,-10,13,2014-08-10
56298,2014-08-20,107,6,2014-08-06
56298,2014-08-20,107,6,2014-08-07
56298,2014-08-20,107,6,2014-08-08
56298,2014-08-20,107,6,2014-08-09
56298,2014-08-20,107,6,2014-08-09
56298,2014-08-20,107,6,2014-08-10
56298,2014-08-20,107,6,2014-08-11
56298,2014-08-20,107,6,2014-08-11
56298,2014-08-20,107,6,2014-08-12
56298,2014-08-20,107,6,2014-08-13
56298,2014-08-20,107,6,2014-08-19
56298,2014-08-20,1,1,2014-08-05
56298,2014-08-20,1,20,2014-08-05
56298,2014-08-20,12,0,2014-08-05
56298,2014-08-20,1,2,2014-08-05
56298,2014-08-20,2,1,2014-08-05
56298,2014-08-20,3,1,2014-08-10
56298,2014-08-20,4,1,2014-08-05
56298,2014-08-20,-4,6,2014-08-05
56298,2014-08-20,-4,6,2014-08-06
56298,2014-08-20,-4,6,2014-08-07
56298,2014-08-20,-4,6,2014-08-08
56298,2014-08-20,-4,6,2014-08-09
56298,2014-08-20,-4,6,2014-08-09
56298,2014-08-20,-4,6,2014-08-10
56298,2014-08-20,-4,6,2014-08-11
56298,2014-08-20,-4,6,2014-08-11
56298,2014-08-20,-4,6,2014-08-12
56298,2014-08-20,-4,6,2014-08-13
56298,2014-08-20,-4,6,2014-08-19
56300,2014-08-19,1,0,2014-08-05
56300,2014-08-19,1,1,2014-08-05
56300,2014-08-19,1,20,2014-08-05
56300,2014-08-19,2,1,2014-08-05
56300,2014-08-19,4,1,2014-08-05
56300,2014-08-19,-4,6,2014-08-05
56300,2014-08-19,-4,6,2014-08-10
56300,2014-08-19,99,6,2014-08-05
56300,2014-08-19,99,6,2014-08-05
56300,2014-08-19,99,6,2014-08-05
56300,2014-08-19,99,6,2014-08-10
56300,2014-08-19,99,6,2014-08-10
56300,2014-08-19,99,6,2014-08-10
56300,2014-08-19,99,6,2014-08-10
56300,2014-08-19,99,6,2014-08-10
56301,2014-08-20,1,0,2014-08-05
56301,2014-08-20,1,1,2014-08-05
56301,2014-08-20,1,20,2014-08-05
56301,2014-08-20,1,2,2014-08-05
56301,2014-08-20,2,1,2014-08-05
56301,2014-08-20,4,1,2014-08-05
56301,2014-08-20,-4,6,2014-08-05
56301,2014-08-20,-4,6,2014-08-07
56304,2014-08-12,107,6,2014-04-18
56304,2014-08-12,107,6,2014-08-05
56304,2014-08-12,107,6,2014-08-06
56304,2014-08-12,107,6,2014-08-07
56304,2014-08-12,107,6,2014-08-08
56304,2014-08-12,107,6,2014-08-08
56304,2014-08-12,107,6,2014-08-09
56304,2014-08-12,1,2,2014-08-05
56304,2014-08-12,-4,6,2014-03-13
56304,2014-08-12,-4,6,2014-04-18
56304,2014-08-12,-4,6,2014-08-05
56304,2014-08-12,-4,6,2014-08-06
56304,2014-08-12,-4,6,2014-08-07
56304,2014-08-12,-4,6,2014-08-08
56304,2014-08-12,-4,6,2014-08-08
56304,2014-08-12,-4,6,2014-08-09
56304,2014-08-12,-4,6,2014-08-11
56304,2014-08-12,4,7,2014-08-11
56306,2014-08-19,1,1,2014-08-05
56306,2014-08-19,1,20,2014-08-05
56306,2014-08-19,12,0,2014-08-05
56306,2014-08-19,1,2,2014-08-05
56306,2014-08-19,2,1,2014-08-05
56306,2014-08-19,4,1,2014-08-05
56306,2014-08-19,-4,6,2014-08-05
56309,2014-08-19,1,0,2014-08-05
56309,2014-08-19,1,1,2014-08-05
56309,2014-08-19,1,20,2014-08-05
56309,2014-08-19,1,2,2014-08-05
56309,2014-08-19,2,1,2014-08-05
56309,2014-08-19,4,1,2014-08-05
56309,2014-08-19,-4,6,2014-08-05
56309,2014-08-19,-4,6,2014-08-13
56309,2014-08-19,4,7,2014-08-13
56310,2014-08-15,1,0,2014-08-05
56310,2014-08-15,1,1,2014-08-05
56310,2014-08-15,1,20,2014-08-05
56310,2014-08-15,1,2,2014-08-05
56310,2014-08-15,2,1,2014-08-05
56310,2014-08-15,4,1,2014-08-05
56310,2014-08-15,-4,6,2014-08-05
56310,2014-08-15,-4,6,2014-08-07
56310,2014-08-15,-4,6,2014-08-08
56310,2014-08-15,-4,6,2014-08-09
56310,2014-08-15,-4,6,2014-08-09
56310,2014-08-15,-4,6,2014-08-11
56310,2014-08-15,-4,6,2014-08-11
56310,2014-08-15,-4,6,2014-08-11
56310,2014-08-15,-4,6,2014-08-12
56310,2014-08-15,-4,6,2014-08-13
56310,2014-08-15,-4,6,2014-08-13
56310,2014-08-15,-4,6,2014-08-15
56310,2014-08-15,-4,6,2014-08-15
56310,2014-08-15,-4,6,2014-08-15
56310,2014-08-15,99,6,2014-08-09
56311,2014-08-17,107,6,2014-08-05
56311,2014-08-17,107,6,2014-08-07
56311,2014-08-17,107,6,2014-08-11
56311,2014-08-17,107,6,2014-08-12
56311,2014-08-17,107,6,2014-08-12
56311,2014-08-17,107,6,2014-08-15
56311,2014-08-17,1,1,2014-07-12
56311,2014-08-17,1,20,2014-07-12
56311,2014-08-17,12,0,2014-07-12
56311,2014-08-17,1,2,2014-08-05
56311,2014-08-17,2,1,2014-07-12
56311,2014-08-17,4,1,2014-07-12
56311,2014-08-17,-4,6,2014-07-12
56311,2014-08-17,-4,6,2014-08-05
56311,2014-08-17,-4,6,2014-08-07
56311,2014-08-17,-4,6,2014-08-11
56311,2014-08-17,-4,6,2014-08-12
56311,2014-08-17,-4,6,2014-08-12
56311,2014-08-17,-4,6,2014-08-15
56314,2014-08-19,-10,13,2014-08-12
56314,2014-08-19,-10,13,2014-08-12
56314,2014-08-19,107,6,2014-07-31
56314,2014-08-19,107,6,2014-08-05
56314,2014-08-19,107,6,2014-08-06
56314,2014-08-19,107,6,2014-08-06
56314,2014-08-19,107,6,2014-08-06
56314,2014-08-19,107,6,2014-08-06
56314,2014-08-19,107,6,2014-08-07
56314,2014-08-19,107,6,2014-08-08
56314,2014-08-19,107,6,2014-08-08
56314,2014-08-19,107,6,2014-08-08
56314,2014-08-19,107,6,2014-08-09
56314,2014-08-19,107,6,2014-08-12
56314,2014-08-19,107,6,2014-08-13
56314,2014-08-19,1,1,2014-07-28
56314,2014-08-19,12,0,2014-07-28
56314,2014-08-19,1,20,2014-07-31
56314,2014-08-19,1,2,2014-08-05
56314,2014-08-19,2,1,2014-07-28
56314,2014-08-19,3,1,2014-08-12
56314,2014-08-19,3,1,2014-08-12
56314,2014-08-19,4,1,2014-07-28
56314,2014-08-19,-4,6,2014-07-28
56314,2014-08-19,-4,6,2014-07-31
56314,2014-08-19,-4,6,2014-08-05
56314,2014-08-19,-4,6,2014-08-06
56314,2014-08-19,-4,6,2014-08-06
56314,2014-08-19,-4,6,2014-08-06
56314,2014-08-19,-4,6,2014-08-06
56314,2014-08-19,-4,6,2014-08-07
56314,2014-08-19,-4,6,2014-08-08
56314,2014-08-19,-4,6,2014-08-08
56314,2014-08-19,-4,6,2014-08-08
56314,2014-08-19,-4,6,2014-08-09
56314,2014-08-19,-4,6,2014-08-12
56314,2014-08-19,-4,6,2014-08-13
56315,2014-08-20,-10,13,2014-08-05
56315,2014-08-20,1,0,2014-08-05
56315,2014-08-20,1,1,2014-08-05
56315,2014-08-20,1,20,2014-08-05
56315,2014-08-20,2,1,2014-08-05
56315,2014-08-20,3,1,2014-08-05
56315,2014-08-20,4,1,2014-08-05
56315,2014-08-20,-4,6,2014-08-05
56315,2014-08-20,-4,6,2014-08-06
56315,2014-08-20,-4,6,2014-08-07
56315,2014-08-20,-4,6,2014-08-08
56315,2014-08-20,-4,6,2014-08-08
56315,2014-08-20,-4,6,2014-08-09
56315,2014-08-20,-4,6,2014-08-10
56315,2014-08-20,-4,6,2014-08-15
56315,2014-08-20,-4,6,2014-08-20
56317,2014-08-20,107,6,2014-08-04
56317,2014-08-20,107,6,2014-08-05
56317,2014-08-20,107,6,2014-08-06
56317,2014-08-20,107,6,2014-08-06
56317,2014-08-20,107,6,2014-08-06
56317,2014-08-20,107,6,2014-08-11
56317,2014-08-20,107,6,2014-08-11
56317,2014-08-20,107,6,2014-08-11
56317,2014-08-20,107,6,2014-08-13
56317,2014-08-20,107,6,2014-08-14
56317,2014-08-20,107,6,2014-08-16
56317,2014-08-20,107,6,2014-08-20
56317,2014-08-20,1,1,2014-08-04
56317,2014-08-20,12,0,2014-08-04
56317,2014-08-20,1,20,2014-08-05
56317,2014-08-20,1,2,2014-08-05
56317,2014-08-20,2,1,2014-08-04
56317,2014-08-20,4,1,2014-08-04
56317,2014-08-20,-4,6,2014-08-04
56317,2014-08-20,-4,6,2014-08-04
56317,2014-08-20,-4,6,2014-08-05
56317,2014-08-20,-4,6,2014-08-06
56317,2014-08-20,-4,6,2014-08-06
56317,2014-08-20,-4,6,2014-08-06
56317,2014-08-20,-4,6,2014-08-11
56317,2014-08-20,-4,6,2014-08-11
56317,2014-08-20,-4,6,2014-08-13
56317,2014-08-20,-4,6,2014-08-14
56317,2014-08-20,-4,6,2014-08-16
56317,2014-08-20,-4,6,2014-08-20
56319,2014-08-19,1,0,2014-08-05
56319,2014-08-19,1,1,2014-08-05
56319,2014-08-19,1,20,2014-08-05
56319,2014-08-19,1,2,2014-08-05
56319,2014-08-19,2,1,2014-08-05
56319,2014-08-19,4,1,2014-08-05
56319,2014-08-19,-4,6,2014-08-05
56320,2014-08-19,1,0,2014-08-05
56320,2014-08-19,1,1,2014-08-05
